shipment_id,order_id,shipment_date,delivery_date,days_between_shipement_delivery,carrier,tracking_number,shipment_status,updated_at
11597,11597,2024-11-05,2024-11-12,7,DHL,TRK572925,Shipped,
11654,11654,2024-03-12,2024-03-19,7,DHL,TRK985587,Shipped,
11720,11720,2024-01-29,2024-02-05,7,DHL,TRK981188,Shipped,
11786,11786,2024-07-23,2024-07-30,7,DHL,TRK661773,Shipped,
11912,11912,2024-09-25,2024-10-02,7,DHL,TRK191299,Shipped,
11927,11927,2024-05-14,2024-05-21,7,DHL,TRK935580,Shipped,
12032,12032,2024-06-07,2024-06-14,7,DHL,TRK933431,Shipped,
12047,12047,2024-07-21,2024-07-28,7,DHL,TRK942834,Shipped,
12086,12086,2024-02-09,2024-02-16,7,DHL,TRK167836,Shipped,
12245,12245,2024-05-01,2024-05-08,7,DHL,TRK635469,Shipped,
12332,12332,2024-08-16,2024-08-23,7,DHL,TRK413516,Shipped,
12380,12380,2024-01-28,2024-02-04,7,DHL,TRK484538,Shipped,
12407,12407,2024-07-09,2024-07-16,7,DHL,TRK961967,Shipped,
12521,12521,2024-02-29,2024-03-07,7,DHL,TRK429271,Shipped,
12539,12539,2024-09-12,2024-09-19,7,DHL,TRK428171,Shipped,
12596,12596,2024-06-14,2024-06-21,7,DHL,TRK362303,Shipped,
12767,12767,2024-08-01,2024-08-08,7,DHL,TRK602409,Shipped,
12776,12776,2024-07-30,2024-08-06,7,DHL,TRK240929,Shipped,
12785,12785,2024-02-13,2024-02-20,7,DHL,TRK633940,Shipped,
12839,12839,2024-07-16,2024-07-23,7,DHL,TRK920915,Shipped,
12881,12881,2024-04-03,2024-04-10,7,DHL,TRK194519,Shipped,
12959,12959,2024-06-30,2024-07-07,7,DHL,TRK468745,Shipped,
13001,13001,2024-10-27,2024-11-03,7,DHL,TRK102262,Shipped,
13094,13094,2024-04-09,2024-04-16,7,DHL,TRK393359,Shipped,
13151,13151,2024-10-03,2024-10-10,7,DHL,TRK653020,Shipped,
13169,13169,2024-07-30,2024-08-06,7,DHL,TRK170358,Shipped,
13172,13172,2024-07-26,2024-08-02,7,DHL,TRK993769,Shipped,
13181,13181,2024-10-26,2024-11-02,7,DHL,TRK254601,Shipped,
13334,13334,2023-11-09,2023-11-16,7,DHL,TRK849694,Shipped,
13388,13388,2024-10-10,2024-10-17,7,DHL,TRK978339,Shipped,
13397,13397,2024-03-08,2024-03-15,7,DHL,TRK678887,Shipped,
13577,13577,2023-12-03,2023-12-10,7,DHL,TRK220500,Shipped,
13634,13634,2024-02-07,2024-02-14,7,DHL,TRK556581,Shipped,
13643,13643,2024-06-15,2024-06-22,7,DHL,TRK507592,Shipped,
13649,13649,2024-02-26,2024-03-04,7,DHL,TRK533306,Shipped,
13682,13682,2024-10-24,2024-10-31,7,DHL,TRK803851,Shipped,
13694,13694,2024-01-20,2024-01-27,7,DHL,TRK683848,Shipped,
13715,13715,2024-10-04,2024-10-11,7,DHL,TRK651519,Shipped,
13745,13745,2024-10-24,2024-10-31,7,DHL,TRK986001,Shipped,
13757,13757,2024-10-16,2024-10-23,7,DHL,TRK080265,Shipped,
13766,13766,2024-01-25,2024-02-01,7,DHL,TRK184543,Shipped,
13823,13823,2024-06-21,2024-06-28,7,DHL,TRK561340,Shipped,
13832,13832,2024-01-19,2024-01-26,7,DHL,TRK250798,Shipped,
13907,13907,2023-11-15,2023-11-22,7,DHL,TRK311227,Shipped,
13913,13913,2024-10-03,2024-10-10,7,DHL,TRK969885,Shipped,
14042,14042,2024-07-17,2024-07-24,7,DHL,TRK640515,Shipped,
14111,14111,2023-11-15,2023-11-22,7,DHL,TRK669467,Shipped,
14144,14144,2024-02-16,2024-02-23,7,DHL,TRK364802,Shipped,
14216,14216,2024-07-07,2024-07-14,7,DHL,TRK431713,Shipped,
14222,14222,2024-08-30,2024-09-06,7,DHL,TRK633781,Shipped,
14255,14255,2024-04-12,2024-04-19,7,DHL,TRK111056,Shipped,
14345,14345,2023-12-22,2023-12-29,7,DHL,TRK793935,Shipped,
14357,14357,2024-08-03,2024-08-10,7,DHL,TRK477403,Shipped,
14459,14459,2024-01-28,2024-02-04,7,DHL,TRK672733,Shipped,
14558,14558,2024-09-23,2024-09-30,7,DHL,TRK871777,Shipped,
14621,14621,2024-07-12,2024-07-19,7,DHL,TRK440049,Shipped,
14744,14744,2024-02-18,2024-02-25,7,DHL,TRK364944,Shipped,
14855,14855,2024-07-19,2024-07-26,7,DHL,TRK076557,Shipped,
14858,14858,2024-10-09,2024-10-16,7,DHL,TRK003202,Shipped,
14861,14861,2024-09-17,2024-09-24,7,DHL,TRK657828,Shipped,
14879,14879,2024-09-25,2024-10-02,7,DHL,TRK376418,Shipped,
14948,14948,2024-04-08,2024-04-15,7,DHL,TRK402370,Shipped,
48,48,2023-11-22,2023-11-28,6,FedEx,TRK170290,Shipped,
108,108,2024-04-23,2024-04-29,6,FedEx,TRK614517,Shipped,
150,150,2024-09-12,2024-09-18,6,FedEx,TRK146253,Shipped,
168,168,2024-06-21,2024-06-27,6,FedEx,TRK461789,Shipped,
180,180,2024-01-21,2024-01-27,6,FedEx,TRK927295,Shipped,
273,273,2024-09-09,2024-09-15,6,FedEx,TRK337645,Shipped,
363,363,2024-01-16,2024-01-22,6,FedEx,TRK780825,Shipped,
414,414,2024-07-09,2024-07-15,6,FedEx,TRK943611,Shipped,
423,423,2024-01-14,2024-01-20,6,FedEx,TRK259022,Shipped,
489,489,2024-07-09,2024-07-15,6,FedEx,TRK615781,Shipped,
654,654,2024-07-01,2024-07-07,6,FedEx,TRK999171,Shipped,
759,759,2024-07-25,2024-07-31,6,FedEx,TRK951645,Shipped,
792,792,2023-12-14,2023-12-20,6,FedEx,TRK262154,Shipped,
843,843,2024-03-27,2024-04-02,6,FedEx,TRK805093,Shipped,
1059,1059,2024-10-12,2024-10-18,6,FedEx,TRK621029,Shipped,
1101,1101,2023-12-31,2024-01-06,6,FedEx,TRK184640,Shipped,
1104,1104,2024-02-11,2024-02-17,6,FedEx,TRK332341,Shipped,
1110,1110,2024-02-15,2024-02-21,6,FedEx,TRK117236,Shipped,
1164,1164,2024-08-14,2024-08-20,6,FedEx,TRK804633,Shipped,
1269,1269,2024-05-06,2024-05-12,6,FedEx,TRK423920,Shipped,
1281,1281,2023-11-25,2023-12-01,6,FedEx,TRK536504,Shipped,
1284,1284,2024-02-10,2024-02-16,6,FedEx,TRK596997,Shipped,
1452,1452,2024-02-20,2024-02-26,6,FedEx,TRK694401,Shipped,
1503,1503,2024-08-06,2024-08-12,6,FedEx,TRK266613,Shipped,
1548,1548,2024-05-29,2024-06-04,6,FedEx,TRK675769,Shipped,
1560,1560,2024-03-07,2024-03-13,6,FedEx,TRK652006,Shipped,
1659,1659,2023-11-23,2023-11-29,6,FedEx,TRK561095,Shipped,
1731,1731,2024-07-06,2024-07-12,6,FedEx,TRK653617,Shipped,
1734,1734,2024-10-14,2024-10-20,6,FedEx,TRK027858,Shipped,
1743,1743,2024-09-08,2024-09-14,6,FedEx,TRK595421,Shipped,
1980,1980,2024-03-15,2024-03-21,6,FedEx,TRK118820,Shipped,
2013,2013,2024-02-28,2024-03-05,6,FedEx,TRK492888,Shipped,
2076,2076,2024-03-17,2024-03-23,6,FedEx,TRK925236,Shipped,
2100,2100,2024-02-28,2024-03-05,6,FedEx,TRK497161,Shipped,
2103,2103,2024-01-15,2024-01-21,6,FedEx,TRK410297,Shipped,
2118,2118,2023-11-21,2023-11-27,6,FedEx,TRK262904,Shipped,
2154,2154,2024-03-26,2024-04-01,6,FedEx,TRK005993,Shipped,
2217,2217,2024-01-14,2024-01-20,6,FedEx,TRK452685,Shipped,
2298,2298,2024-04-12,2024-04-18,6,FedEx,TRK124672,Shipped,
2403,2403,2024-03-16,2024-03-22,6,FedEx,TRK831706,Shipped,
2439,2439,2024-08-10,2024-08-16,6,FedEx,TRK252487,Shipped,
2484,2484,2024-04-11,2024-04-17,6,FedEx,TRK374684,Shipped,
2580,2580,2024-04-22,2024-04-28,6,FedEx,TRK822329,Shipped,
2703,2703,2024-05-08,2024-05-14,6,FedEx,TRK120179,Shipped,
2748,2748,2024-10-11,2024-10-17,6,FedEx,TRK818772,Shipped,
2766,2766,2023-11-24,2023-11-30,6,FedEx,TRK188740,Shipped,
2874,2874,2024-05-19,2024-05-25,6,FedEx,TRK325402,Shipped,
2880,2880,2024-02-16,2024-02-22,6,FedEx,TRK519601,Shipped,
2976,2976,2024-09-21,2024-09-27,6,FedEx,TRK339129,Shipped,
3000,3000,2024-04-06,2024-04-12,6,FedEx,TRK491166,Shipped,
3075,3075,2024-03-14,2024-03-20,6,FedEx,TRK186120,Shipped,
3093,3093,2024-04-25,2024-05-01,6,FedEx,TRK701817,Shipped,
3201,3201,2024-03-04,2024-03-10,6,FedEx,TRK383279,Shipped,
3237,3237,2024-10-11,2024-10-17,6,FedEx,TRK689895,Shipped,
3324,3324,2023-12-07,2023-12-13,6,FedEx,TRK889887,Shipped,
3357,3357,2024-03-12,2024-03-18,6,FedEx,TRK896501,Shipped,
3390,3390,2024-03-18,2024-03-24,6,FedEx,TRK655356,Shipped,
3399,3399,2024-07-05,2024-07-11,6,FedEx,TRK017987,Shipped,
3528,3528,2024-02-01,2024-02-07,6,FedEx,TRK425106,Shipped,
3546,3546,2024-08-03,2024-08-09,6,FedEx,TRK461754,Shipped,
3702,3702,2024-07-01,2024-07-07,6,FedEx,TRK769089,Shipped,
3723,3723,2024-07-18,2024-07-24,6,FedEx,TRK390859,Shipped,
3789,3789,2023-12-27,2024-01-02,6,FedEx,TRK445418,Shipped,
3888,3888,2023-12-13,2023-12-19,6,FedEx,TRK369817,Shipped,
3933,3933,2024-09-20,2024-09-26,6,FedEx,TRK484747,Shipped,
3939,3939,2024-05-06,2024-05-12,6,FedEx,TRK014665,Shipped,
3972,3972,2024-09-05,2024-09-11,6,FedEx,TRK339725,Shipped,
4032,4032,2024-03-29,2024-04-04,6,FedEx,TRK105814,Shipped,
4065,4065,2024-05-03,2024-05-09,6,FedEx,TRK373791,Shipped,
4077,4077,2023-12-03,2023-12-09,6,FedEx,TRK148672,Shipped,
4179,4179,2023-12-25,2023-12-31,6,FedEx,TRK413860,Shipped,
4290,4290,2024-08-10,2024-08-16,6,FedEx,TRK004166,Shipped,
4311,4311,2024-02-14,2024-02-20,6,FedEx,TRK581945,Shipped,
4377,4377,2024-07-20,2024-07-26,6,FedEx,TRK389669,Shipped,
4425,4425,2024-05-02,2024-05-08,6,FedEx,TRK175389,Shipped,
4431,4431,2024-02-02,2024-02-08,6,FedEx,TRK204388,Shipped,
4443,4443,2024-06-23,2024-06-29,6,FedEx,TRK260990,Shipped,
4485,4485,2024-05-22,2024-05-28,6,FedEx,TRK570457,Shipped,
4530,4530,2024-08-02,2024-08-08,6,FedEx,TRK316886,Shipped,
4533,4533,2023-12-11,2023-12-17,6,FedEx,TRK690334,Shipped,
4575,4575,2023-11-12,2023-11-18,6,FedEx,TRK714233,Shipped,
4605,4605,2024-08-28,2024-09-03,6,FedEx,TRK510745,Shipped,
4614,4614,2024-06-05,2024-06-11,6,FedEx,TRK221563,Shipped,
4623,4623,2024-09-14,2024-09-20,6,FedEx,TRK937194,Shipped,
4641,4641,2024-07-17,2024-07-23,6,FedEx,TRK170274,Shipped,
4725,4725,2024-10-22,2024-10-28,6,FedEx,TRK155536,Shipped,
4758,4758,2024-07-24,2024-07-30,6,FedEx,TRK401237,Shipped,
4773,4773,2024-09-05,2024-09-11,6,FedEx,TRK969771,Shipped,
4878,4878,2024-10-05,2024-10-11,6,FedEx,TRK207313,Shipped,
4938,4938,2024-07-28,2024-08-03,6,FedEx,TRK282775,Shipped,
5034,5034,2023-11-25,2023-12-01,6,FedEx,TRK529662,Shipped,
5220,5220,2024-02-18,2024-02-24,6,FedEx,TRK285935,Shipped,
5241,5241,2023-11-27,2023-12-03,6,FedEx,TRK520005,Shipped,
5280,5280,2024-03-31,2024-04-06,6,FedEx,TRK059963,Shipped,
5292,5292,2024-08-04,2024-08-10,6,FedEx,TRK073891,Shipped,
5337,5337,2023-12-13,2023-12-19,6,FedEx,TRK841263,Shipped,
5355,5355,2024-09-11,2024-09-17,6,FedEx,TRK737720,Shipped,
5460,5460,2024-06-23,2024-06-29,6,FedEx,TRK899204,Shipped,
5505,5505,2024-08-08,2024-08-14,6,FedEx,TRK347512,Shipped,
5571,5571,2024-06-17,2024-06-23,6,FedEx,TRK842267,Shipped,
5577,5577,2024-09-18,2024-09-24,6,FedEx,TRK063104,Shipped,
5601,5601,2023-11-23,2023-11-29,6,FedEx,TRK631630,Shipped,
5604,5604,2023-12-28,2024-01-03,6,FedEx,TRK721870,Shipped,
5637,5637,2024-07-27,2024-08-02,6,FedEx,TRK122325,Shipped,
5796,5796,2024-09-24,2024-09-30,6,FedEx,TRK371581,Shipped,
5814,5814,2024-01-29,2024-02-04,6,FedEx,TRK934587,Shipped,
5892,5892,2024-08-18,2024-08-24,6,FedEx,TRK451229,Shipped,
6039,6039,2024-08-05,2024-08-11,6,FedEx,TRK025503,Shipped,
6048,6048,2023-11-12,2023-11-18,6,FedEx,TRK920638,Shipped,
6075,6075,2024-02-24,2024-03-01,6,FedEx,TRK101035,Shipped,
6300,6300,2024-10-15,2024-10-21,6,FedEx,TRK688810,Shipped,
6396,6396,2024-03-08,2024-03-14,6,FedEx,TRK795620,Shipped,
6405,6405,2024-10-02,2024-10-08,6,FedEx,TRK038629,Shipped,
6411,6411,2024-10-13,2024-10-19,6,FedEx,TRK343741,Shipped,
6453,6453,2024-02-06,2024-02-12,6,FedEx,TRK223048,Shipped,
6468,6468,2024-09-14,2024-09-20,6,FedEx,TRK627320,Shipped,
6498,6498,2024-02-24,2024-03-01,6,FedEx,TRK495076,Shipped,
6612,6612,2024-08-26,2024-09-01,6,FedEx,TRK768818,Shipped,
6711,6711,2023-12-14,2023-12-20,6,FedEx,TRK427823,Shipped,
6750,6750,2024-10-18,2024-10-24,6,FedEx,TRK081275,Shipped,
6759,6759,2024-07-07,2024-07-13,6,FedEx,TRK264347,Shipped,
7056,7056,2024-03-24,2024-03-30,6,FedEx,TRK526834,Shipped,
7077,7077,2024-06-25,2024-07-01,6,FedEx,TRK771110,Shipped,
7104,7104,2024-07-18,2024-07-24,6,FedEx,TRK580263,Shipped,
7161,7161,2024-08-16,2024-08-22,6,FedEx,TRK894544,Shipped,
7188,7188,2024-10-14,2024-10-20,6,FedEx,TRK614582,Shipped,
7221,7221,2024-10-23,2024-10-29,6,FedEx,TRK226500,Shipped,
7287,7287,2024-01-15,2024-01-21,6,FedEx,TRK466437,Shipped,
7353,7353,2023-11-10,2023-11-16,6,FedEx,TRK307863,Shipped,
7377,7377,2024-05-11,2024-05-17,6,FedEx,TRK139935,Shipped,
7455,7455,2024-03-18,2024-03-24,6,FedEx,TRK232445,Shipped,
7497,7497,2024-10-13,2024-10-19,6,FedEx,TRK667736,Shipped,
7530,7530,2023-12-16,2023-12-22,6,FedEx,TRK665088,Shipped,
7536,7536,2024-02-05,2024-02-11,6,FedEx,TRK732416,Shipped,
7539,7539,2024-02-29,2024-03-06,6,FedEx,TRK173580,Shipped,
7620,7620,2024-03-12,2024-03-18,6,FedEx,TRK668282,Shipped,
7833,7833,2023-11-15,2023-11-21,6,FedEx,TRK652480,Shipped,
7836,7836,2024-09-04,2024-09-10,6,FedEx,TRK496102,Shipped,
7887,7887,2024-10-02,2024-10-08,6,FedEx,TRK641520,Shipped,
8289,8289,2024-01-07,2024-01-13,6,FedEx,TRK298824,Shipped,
8298,8298,2024-07-05,2024-07-11,6,FedEx,TRK680834,Shipped,
8319,8319,2024-02-03,2024-02-09,6,FedEx,TRK557996,Shipped,
8358,8358,2024-08-30,2024-09-05,6,FedEx,TRK495828,Shipped,
8445,8445,2023-12-14,2023-12-20,6,FedEx,TRK300332,Shipped,
8526,8526,2024-06-25,2024-07-01,6,FedEx,TRK307899,Shipped,
8544,8544,2024-08-26,2024-09-01,6,FedEx,TRK023649,Shipped,
8562,8562,2024-03-21,2024-03-27,6,FedEx,TRK247378,Shipped,
8634,8634,2023-12-14,2023-12-20,6,FedEx,TRK004699,Shipped,
8724,8724,2024-05-23,2024-05-29,6,FedEx,TRK850547,Shipped,
8733,8733,2024-01-22,2024-01-28,6,FedEx,TRK235713,Shipped,
8766,8766,2024-04-10,2024-04-16,6,FedEx,TRK862060,Shipped,
8784,8784,2024-09-17,2024-09-23,6,FedEx,TRK502044,Shipped,
8832,8832,2024-01-11,2024-01-17,6,FedEx,TRK108550,Shipped,
8925,8925,2024-03-18,2024-03-24,6,FedEx,TRK942278,Shipped,
8928,8928,2024-06-14,2024-06-20,6,FedEx,TRK821748,Shipped,
8931,8931,2024-01-04,2024-01-10,6,FedEx,TRK971078,Shipped,
9042,9042,2024-04-12,2024-04-18,6,FedEx,TRK079858,Shipped,
9045,9045,2024-10-15,2024-10-21,6,FedEx,TRK165334,Shipped,
9078,9078,2024-07-06,2024-07-12,6,FedEx,TRK818136,Shipped,
9231,9231,2024-08-13,2024-08-19,6,FedEx,TRK454083,Shipped,
9309,9309,2024-09-07,2024-09-13,6,FedEx,TRK352872,Shipped,
9504,9504,2023-11-14,2023-11-20,6,FedEx,TRK285464,Shipped,
9510,9510,2024-09-16,2024-09-22,6,FedEx,TRK099460,Shipped,
9531,9531,2024-02-15,2024-02-21,6,FedEx,TRK377963,Shipped,
9546,9546,2024-09-11,2024-09-17,6,FedEx,TRK423398,Shipped,
9579,9579,2024-09-03,2024-09-09,6,FedEx,TRK223994,Shipped,
9582,9582,2024-02-25,2024-03-02,6,FedEx,TRK455029,Shipped,
9615,9615,2023-11-18,2023-11-24,6,FedEx,TRK392773,Shipped,
9624,9624,2024-10-05,2024-10-11,6,FedEx,TRK580256,Shipped,
9660,9660,2023-12-17,2023-12-23,6,FedEx,TRK077559,Shipped,
9675,9675,2023-11-28,2023-12-04,6,FedEx,TRK447648,Shipped,
9711,9711,2024-02-16,2024-02-22,6,FedEx,TRK428698,Shipped,
9795,9795,2024-08-27,2024-09-02,6,FedEx,TRK943466,Shipped,
9921,9921,2024-08-31,2024-09-06,6,FedEx,TRK170590,Shipped,
9924,9924,2024-06-02,2024-06-08,6,FedEx,TRK029916,Shipped,
9960,9960,2024-08-03,2024-08-09,6,FedEx,TRK361046,Shipped,
10011,10011,2024-09-07,2024-09-13,6,FedEx,TRK239842,Shipped,
10059,10059,2024-07-12,2024-07-18,6,FedEx,TRK799894,Shipped,
10089,10089,2024-09-24,2024-09-30,6,FedEx,TRK139777,Shipped,
10206,10206,2024-07-29,2024-08-04,6,FedEx,TRK259788,Shipped,
10227,10227,2024-08-17,2024-08-23,6,FedEx,TRK057228,Shipped,
10383,10383,2024-07-09,2024-07-15,6,FedEx,TRK803774,Shipped,
10437,10437,2024-04-02,2024-04-08,6,FedEx,TRK500490,Shipped,
10515,10515,2024-01-21,2024-01-27,6,FedEx,TRK983247,Shipped,
10629,10629,2024-07-26,2024-08-01,6,FedEx,TRK522524,Shipped,
10638,10638,2023-12-25,2023-12-31,6,FedEx,TRK738778,Shipped,
10665,10665,2024-02-02,2024-02-08,6,FedEx,TRK311537,Shipped,
10677,10677,2024-03-11,2024-03-17,6,FedEx,TRK975390,Shipped,
10767,10767,2024-05-18,2024-05-24,6,FedEx,TRK012770,Shipped,
10965,10965,2024-10-29,2024-11-04,6,FedEx,TRK004687,Shipped,
11037,11037,2024-10-10,2024-10-16,6,FedEx,TRK785759,Shipped,
11049,11049,2024-01-17,2024-01-23,6,FedEx,TRK096003,Shipped,
11184,11184,2023-12-12,2023-12-18,6,FedEx,TRK788967,Shipped,
11205,11205,2024-03-22,2024-03-28,6,FedEx,TRK934200,Shipped,
11223,11223,2023-11-19,2023-11-25,6,FedEx,TRK186249,Shipped,
11265,11265,2024-07-17,2024-07-23,6,FedEx,TRK964195,Shipped,
11328,11328,2024-08-26,2024-09-01,6,FedEx,TRK658551,Shipped,
11535,11535,2024-01-16,2024-01-22,6,FedEx,TRK582267,Shipped,
11595,11595,2024-01-09,2024-01-15,6,FedEx,TRK497209,Shipped,
11685,11685,2024-09-12,2024-09-18,6,FedEx,TRK939121,Shipped,
11787,11787,2024-10-31,2024-11-06,6,FedEx,TRK694362,Shipped,
11973,11973,2024-02-24,2024-03-01,6,FedEx,TRK849111,Shipped,
12117,12117,2024-03-21,2024-03-27,6,FedEx,TRK650282,Shipped,
12165,12165,2024-03-26,2024-04-01,6,FedEx,TRK223461,Shipped,
12177,12177,2024-11-03,2024-11-09,6,FedEx,TRK793986,Shipped,
12228,12228,2024-03-12,2024-03-18,6,FedEx,TRK546298,Shipped,
12237,12237,2024-03-23,2024-03-29,6,FedEx,TRK786187,Shipped,
12243,12243,2023-12-30,2024-01-05,6,FedEx,TRK981970,Shipped,
12306,12306,2024-03-19,2024-03-25,6,FedEx,TRK009897,Shipped,
12468,12468,2023-12-18,2023-12-24,6,FedEx,TRK889753,Shipped,
12495,12495,2024-01-09,2024-01-15,6,FedEx,TRK374595,Shipped,
12498,12498,2024-05-29,2024-06-04,6,FedEx,TRK408464,Shipped,
12591,12591,2024-03-16,2024-03-22,6,FedEx,TRK397434,Shipped,
12600,12600,2024-01-11,2024-01-17,6,FedEx,TRK630105,Shipped,
12630,12630,2024-08-20,2024-08-26,6,FedEx,TRK858462,Shipped,
12642,12642,2024-05-20,2024-05-26,6,FedEx,TRK030789,Shipped,
12669,12669,2023-12-15,2023-12-21,6,FedEx,TRK354599,Shipped,
12678,12678,2024-06-07,2024-06-13,6,FedEx,TRK176525,Shipped,
12690,12690,2024-02-29,2024-03-06,6,FedEx,TRK358535,Shipped,
12744,12744,2024-09-27,2024-10-03,6,FedEx,TRK941231,Shipped,
12792,12792,2024-11-06,2024-11-12,6,FedEx,TRK567842,Shipped,
12852,12852,2024-04-07,2024-04-13,6,FedEx,TRK608721,Shipped,
12861,12861,2024-09-15,2024-09-21,6,FedEx,TRK735289,Shipped,
12882,12882,2024-10-12,2024-10-18,6,FedEx,TRK161206,Shipped,
12888,12888,2024-06-02,2024-06-08,6,FedEx,TRK100243,Shipped,
12915,12915,2024-01-11,2024-01-17,6,FedEx,TRK965193,Shipped,
12921,12921,2024-01-07,2024-01-13,6,FedEx,TRK490840,Shipped,
13023,13023,2024-10-30,2024-11-05,6,FedEx,TRK629834,Shipped,
13035,13035,2024-07-25,2024-07-31,6,FedEx,TRK939651,Shipped,
13125,13125,2023-11-13,2023-11-19,6,FedEx,TRK031763,Shipped,
13233,13233,2024-10-07,2024-10-13,6,FedEx,TRK734220,Shipped,
13278,13278,2024-05-15,2024-05-21,6,FedEx,TRK110256,Shipped,
13293,13293,2024-09-17,2024-09-23,6,FedEx,TRK888820,Shipped,
13311,13311,2024-06-19,2024-06-25,6,FedEx,TRK131171,Shipped,
13362,13362,2024-05-19,2024-05-25,6,FedEx,TRK444460,Shipped,
13482,13482,2023-11-12,2023-11-18,6,FedEx,TRK248318,Shipped,
13515,13515,2024-04-22,2024-04-28,6,FedEx,TRK604453,Shipped,
13632,13632,2024-01-19,2024-01-25,6,FedEx,TRK633459,Shipped,
13701,13701,2024-03-07,2024-03-13,6,FedEx,TRK977599,Shipped,
13776,13776,2023-11-14,2023-11-20,6,FedEx,TRK184040,Shipped,
13890,13890,2024-06-27,2024-07-03,6,FedEx,TRK852772,Shipped,
13995,13995,2024-04-03,2024-04-09,6,FedEx,TRK881255,Shipped,
14037,14037,2024-11-05,2024-11-11,6,FedEx,TRK274526,Shipped,
14169,14169,2024-07-10,2024-07-16,6,FedEx,TRK922578,Shipped,
14178,14178,2024-06-24,2024-06-30,6,FedEx,TRK973462,Shipped,
14259,14259,2024-06-28,2024-07-04,6,FedEx,TRK923936,Shipped,
14271,14271,2024-05-07,2024-05-13,6,FedEx,TRK551698,Shipped,
14358,14358,2024-01-28,2024-02-03,6,FedEx,TRK842982,Shipped,
14364,14364,2024-06-07,2024-06-13,6,FedEx,TRK809432,Shipped,
14373,14373,2024-02-27,2024-03-04,6,FedEx,TRK784733,Shipped,
14448,14448,2024-03-01,2024-03-07,6,FedEx,TRK251876,Shipped,
14451,14451,2024-08-13,2024-08-19,6,FedEx,TRK760268,Shipped,
14592,14592,2024-07-23,2024-07-29,6,FedEx,TRK203792,Shipped,
14628,14628,2024-02-25,2024-03-02,6,FedEx,TRK653040,Shipped,
14658,14658,2023-11-21,2023-11-27,6,FedEx,TRK130160,Shipped,
14688,14688,2024-08-07,2024-08-13,6,FedEx,TRK248991,Shipped,
14775,14775,2024-11-03,2024-11-09,6,FedEx,TRK734652,Shipped,
14778,14778,2024-09-30,2024-10-06,6,FedEx,TRK907274,Shipped,
14811,14811,2023-12-24,2023-12-30,6,FedEx,TRK863210,Shipped,
14844,14844,2023-12-01,2023-12-07,6,FedEx,TRK875056,Shipped,
14871,14871,2024-02-03,2024-02-09,6,FedEx,TRK430418,Shipped,
14889,14889,2024-03-13,2024-03-19,6,FedEx,TRK979541,Shipped,
14919,14919,2024-08-31,2024-09-06,6,FedEx,TRK203240,Shipped,
30,30,2024-08-01,2024-08-06,5,FedEx,TRK667394,Shipped,
78,78,2024-01-27,2024-02-01,5,FedEx,TRK842985,Shipped,
84,84,2024-10-14,2024-10-19,5,FedEx,TRK880506,Shipped,
345,345,2024-02-03,2024-02-08,5,FedEx,TRK095420,Shipped,
417,417,2024-04-04,2024-04-09,5,FedEx,TRK622031,Shipped,
450,450,2024-09-06,2024-09-11,5,FedEx,TRK897073,Shipped,
492,492,2023-12-01,2023-12-06,5,FedEx,TRK916851,Shipped,
507,507,2024-01-02,2024-01-07,5,FedEx,TRK750772,Shipped,
597,597,2024-08-12,2024-08-17,5,FedEx,TRK248923,Shipped,
687,687,2024-10-02,2024-10-07,5,FedEx,TRK204544,Shipped,
780,780,2024-01-09,2024-01-14,5,FedEx,TRK188032,Shipped,
783,783,2024-05-04,2024-05-09,5,FedEx,TRK319149,Shipped,
834,834,2024-03-31,2024-04-05,5,FedEx,TRK982830,Shipped,
855,855,2024-04-02,2024-04-07,5,FedEx,TRK054542,Shipped,
888,888,2024-03-25,2024-03-30,5,FedEx,TRK839881,Shipped,
900,900,2024-01-20,2024-01-25,5,FedEx,TRK654009,Shipped,
945,945,2024-08-08,2024-08-13,5,FedEx,TRK515781,Shipped,
1053,1053,2024-04-05,2024-04-10,5,FedEx,TRK684060,Shipped,
1092,1092,2024-03-31,2024-04-05,5,FedEx,TRK619236,Shipped,
1170,1170,2024-05-20,2024-05-25,5,FedEx,TRK501198,Shipped,
1242,1242,2024-10-06,2024-10-11,5,FedEx,TRK105993,Shipped,
1272,1272,2024-02-18,2024-02-23,5,FedEx,TRK434571,Shipped,
1329,1329,2024-07-20,2024-07-25,5,FedEx,TRK186337,Shipped,
1365,1365,2024-05-20,2024-05-25,5,FedEx,TRK251189,Shipped,
1380,1380,2024-01-01,2024-01-06,5,FedEx,TRK058235,Shipped,
1686,1686,2023-12-19,2023-12-24,5,FedEx,TRK370819,Shipped,
1698,1698,2023-11-16,2023-11-21,5,FedEx,TRK869011,Shipped,
1797,1797,2024-09-01,2024-09-06,5,FedEx,TRK397894,Shipped,
1863,1863,2024-05-29,2024-06-03,5,FedEx,TRK114373,Shipped,
1893,1893,2024-07-16,2024-07-21,5,FedEx,TRK856272,Shipped,
1911,1911,2024-08-27,2024-09-01,5,FedEx,TRK643286,Shipped,
1947,1947,2024-01-20,2024-01-25,5,FedEx,TRK166624,Shipped,
1995,1995,2024-08-27,2024-09-01,5,FedEx,TRK883644,Shipped,
2022,2022,2023-11-18,2023-11-23,5,FedEx,TRK069062,Shipped,
2055,2055,2023-12-01,2023-12-06,5,FedEx,TRK990011,Shipped,
